epoch;accuracy;loss;precision;root_mean_squared_error;val_accuracy;val_loss;val_precision;val_root_mean_squared_error
188;0.40700769424438477;0.021804790943861008;0.9964752793312073;0.14766448736190796;0.2399103194475174;0.02857787162065506;0.7895652055740356;0.16904990375041962
189;0.4152067303657532;0.021805040538311005;0.996471643447876;0.14766532182693481;0.24383407831192017;0.028608297929167747;0.7896613478660583;0.16913990676403046
190;0.41380518674850464;0.02180735394358635;0.9964669346809387;0.147673100233078;0.23934978246688843;0.028515717014670372;0.7834710478782654;0.16886599361896515
191;0.404344767332077;0.021802596747875214;0.9964742064476013;0.14765706658363342;0.25952914357185364;0.028546016663312912;0.7792207598686218;0.16895565390586853
192;0.41485634446144104;0.02180330455303192;0.9964768290519714;0.14765943586826324;0.23963004350662231;0.028561653569340706;0.7806562781333923;0.16900192201137543
193;0.4107218086719513;0.02180214785039425;0.9966146349906921;0.14765550196170807;0.23346412181854248;0.028532695025205612;0.783171534538269;0.1689162403345108
194;0.4121934175491333;0.021802222356200218;0.9963240623474121;0.14765578508377075;0.2584080696105957;0.028543051332235336;0.7907742857933044;0.16894690692424774
195;0.41212332248687744;0.021800566464662552;0.9964622855186462;0.1476501077413559;0.24383407831192017;0.028575165197253227;0.7915194630622864;0.16904190182685852
196;0.41499650478363037;0.021803060546517372;0.9964622855186462;0.1476585566997528;0.24243272840976715;0.02854255586862564;0.7841483950614929;0.16894543170928955
197;0.4145059585571289;0.021798593923449516;0.9964736700057983;0.14764343202114105;0.23738789558410645;0.0286041758954525;0.7821428775787354;0.1691277027130127
198;0.417309045791626;0.021799711510539055;0.9963224530220032;0.14764723181724548;0.24047085642814636;0.028549326583743095;0.7847682237625122;0.1689654290676117
199;0.41443589329719543;0.021799294278025627;0.9964690208435059;0.14764587581157684;0.24047085642814636;0.02857760526239872;0.776576578617096;0.16904909908771515
